E	water	muscle	lung	dry_spine	dry_rib	adipose	blood	heart	kidney	liver	lymph	pancreas	intestine	skull	cartilage	brain	spleen	iodine_blood	iron	pmma	aluminum	titanium	air	graphite	lead	breast_mammary	skin	iodine	eye_lens	ovary	red_marrow	yellow_marrow	testis	thyroid	bladder
830.0		0.078663943	0.081831016	0.023391476	0.10668981	0.1403033	0.072821403	0.082610002	0.081976769	0.081903311	0.082604669	0.080711819	0.081336228	0.080567127	0.11947958	0.085218581	0.081402888	0.082684417	0.084927272	0.52623035	0.090880462	0.18429035	0.2976112	8.5300718e-05	0.12877837	0.98158826	0.079973597	0.085085929	0.33042913	0.082944207	0.082054052	0.080458132	0.077219671	0.081346654	0.081977552	0.081267732
830.5		0.078663943	0.081831014	0.023391476	0.10668975	0.14030316	0.072821402	0.08261	0.081976768	0.08190331	0.082604667	0.080711818	0.081336227	0.080567126	0.11947949	0.085218577	0.081402886	0.082684415	0.084927201	0.52622497	0.090880462	0.18429021	0.29760958	8.5300716e-05	0.12877837	0.98120814	0.079973597	0.085085928	0.33039031	0.082944206	0.082054051	0.08045813	0.077219671	0.081346653	0.081977543	0.081267731
831.0		0.078663943	0.081831013	0.023391476	0.10668969	0.14030303	0.072821402	0.082609998	0.081976766	0.081903308	0.082604665	0.080711817	0.081336226	0.080567126	0.1194794	0.085218573	0.081402885	0.082684414	0.084927131	0.52621964	0.090880462	0.18429007	0.29760793	8.5300714e-05	0.12877837	0.9808292	0.079973596	0.085085927	0.33035161	0.082944206	0.082054049	0.080458129	0.07721967	0.081346652	0.081977534	0.081267729
831.5		0.078663943	0.081831011	0.023391476	0.10668963	0.14030289	0.072821402	0.082609996	0.081976765	0.081903307	0.082604664	0.080711817	0.081336225	0.080567125	0.11947931	0.085218569	0.081402883	0.082684412	0.08492706	0.52621431	0.090880462	0.18428993	0.29760631	8.5300711e-05	0.12877837	0.98045128	0.079973596	0.085085926	0.33031306	0.082944205	0.082054048	0.080458127	0.07721967	0.081346651	0.081977525	0.081267727
832.0		0.078663943	0.081831009	0.023391476	0.10668956	0.14030275	0.072821402	0.082609994	0.081976763	0.081903305	0.082604662	0.080711816	0.081336223	0.080567124	0.11947922	0.085218565	0.081402881	0.08268441	0.08492699	0.52620898	0.090880462	0.18428979	0.29760465	8.5300709e-05	0.12877837	0.98007336	0.079973595	0.085085925	0.33027447	0.082944204	0.082054047	0.080458125	0.07721967	0.08134665	0.081977516	0.081267726
832.5		0.078663943	0.081831008	0.023391476	0.10668951	0.14030262	0.072821402	0.082609992	0.081976762	0.081903304	0.08260466	0.080711815	0.081336222	0.080567123	0.11947913	0.085218561	0.081402879	0.082684409	0.08492692	0.52620365	0.090880462	0.18428967	0.29760303	8.5300707e-05	0.12877837	0.97969662	0.079973594	0.085085923	0.33023595	0.082944204	0.082054046	0.080458123	0.07721967	0.081346648	0.081977507	0.081267724
833.0		0.078663943	0.081831006	0.023391476	0.10668944	0.14030248	0.072821402	0.08260999	0.081976761	0.081903302	0.082604659	0.080711814	0.081336221	0.080567123	0.11947904	0.085218557	0.081402877	0.082684407	0.08492685	0.52619838	0.090880462	0.18428953	0.29760141	8.5300705e-05	0.12877837	0.97932098	0.079973594	0.085085922	0.33019762	0.082944203	0.082054044	0.080458122	0.077219669	0.081346647	0.081977498	0.081267722
833.5		0.078663943	0.081831004	0.023391476	0.10668938	0.14030235	0.072821401	0.082609988	0.081976759	0.081903301	0.082604657	0.080711813	0.08133622	0.080567122	0.11947895	0.085218553	0.081402876	0.082684406	0.08492678	0.52619305	0.090880462	0.18428939	0.29759979	8.5300703e-05	0.12877837	0.97894584	0.079973593	0.085085921	0.33015932	0.082944202	0.082054043	0.08045812	0.077219669	0.081346646	0.081977489	0.081267721
834.0		0.078663943	0.081831003	0.023391476	0.10668932	0.14030221	0.072821401	0.082609986	0.081976758	0.081903299	0.082604655	0.080711813	0.081336219	0.080567121	0.11947886	0.085218549	0.081402874	0.082684404	0.08492671	0.52618778	0.090880462	0.18428925	0.29759817	8.53007e-05	0.12877837	0.97857122	0.079973593	0.08508592	0.33012109	0.082944202	0.082054042	0.080458118	0.077219669	0.081346645	0.08197748	0.081267719
834.5		0.078663943	0.081831001	0.023391476	0.10668926	0.14030207	0.072821401	0.082609984	0.081976756	0.081903298	0.082604654	0.080711812	0.081336218	0.08056712	0.11947877	0.085218546	0.081402872	0.082684403	0.084926641	0.52618251	0.090880462	0.18428911	0.29759659	8.5300698e-05	0.12877837	0.97819718	0.079973592	0.085085919	0.33008291	0.082944201	0.082054041	0.080458116	0.077219668	0.081346644	0.081977471	0.081267718
835.0		0.078663943	0.081830999	0.023391476	0.10668921	0.14030194	0.072821401	0.082609982	0.081976755	0.081903296	0.082604652	0.080711811	0.081336217	0.08056712	0.11947868	0.085218542	0.08140287	0.082684401	0.084926571	0.5261773	0.090880462	0.18428899	0.29759497	8.5300696e-05	0.12877837	0.97782433	0.079973592	0.085085918	0.33004483	0.082944201	0.082054039	0.080458115	0.077219668	0.081346643	0.081977462	0.081267716
835.5		0.078663943	0.081830998	0.023391476	0.10668915	0.14030181	0.072821401	0.08260998	0.081976753	0.081903295	0.08260465	0.08071181	0.081336216	0.080567119	0.1194786	0.085218538	0.081402869	0.0826844	0.084926502	0.52617203	0.090880462	0.18428885	0.29759335	8.5300694e-05	0.12877837	0.9774519	0.079973591	0.085085917	0.33000683	0.0829442	0.082054038	0.080458113	0.077219668	0.081346642	0.081977453	0.081267715
836.0		0.078663943	0.081830996	0.023391476	0.10668909	0.14030167	0.072821401	0.082609979	0.081976752	0.081903293	0.082604649	0.08071181	0.081336215	0.080567118	0.11947851	0.085218534	0.081402867	0.082684398	0.084926433	0.52616681	0.090880462	0.18428871	0.29759176	8.5300692e-05	0.12877837	0.97708048	0.079973591	0.085085916	0.32996893	0.082944199	0.082054037	0.080458111	0.077219668	0.081346641	0.081977444	0.081267713
836.5		0.078663943	0.081830995	0.023391476	0.10668903	0.14030154	0.0728214	0.082609977	0.081976751	0.081903292	0.082604647	0.080711809	0.081336214	0.080567117	0.11947842	0.08521853	0.081402865	0.082684397	0.084926364	0.5261616	0.090880462	0.18428857	0.29759017	8.530069e-05	0.12877837	0.97670966	0.07997359	0.085085914	0.32993111	0.082944199	0.082054036	0.080458109	0.077219667	0.081346639	0.081977436	0.081267711
837.0		0.078663943	0.081830993	0.023391476	0.10668897	0.1403014	0.0728214	0.082609975	0.081976749	0.08190329	0.082604645	0.080711808	0.081336212	0.080567117	0.11947833	0.085218526	0.081402863	0.082684395	0.084926295	0.52615639	0.090880462	0.18428844	0.29758855	8.5300687e-05	0.12877837	0.97633993	0.07997359	0.085085913	0.32989337	0.082944198	0.082054034	0.080458108	0.077219667	0.081346638	0.081977427	0.08126771
837.5		0.078663943	0.081830991	0.023391476	0.10668891	0.14030127	0.0728214	0.082609973	0.081976748	0.081903289	0.082604643	0.080711807	0.081336211	0.080567116	0.11947824	0.085218522	0.081402861	0.082684394	0.084926227	0.52615118	0.090880462	0.1842883	0.29758697	8.5300685e-05	0.12877837	0.97597012	0.079973589	0.085085912	0.32985562	0.082944197	0.082054033	0.080458106	0.077219667	0.081346637	0.081977418	0.081267708
838.0		0.078663943	0.08183099	0.023391476	0.10668885	0.14030114	0.0728214	0.082609971	0.081976746	0.081903287	0.082604642	0.080711806	0.08133621	0.080567115	0.11947816	0.085218519	0.08140286	0.082684392	0.084926158	0.52614602	0.090880462	0.18428816	0.29758538	8.5300683e-05	0.12877837	0.97560217	0.079973589	0.085085911	0.3298181	0.082944197	0.082054032	0.080458104	0.077219666	0.081346636	0.081977409	0.081267707
838.5		0.078663943	0.081830988	0.023391476	0.10668879	0.140301	0.0728214	0.082609969	0.081976745	0.081903286	0.08260464	0.080711806	0.081336209	0.080567115	0.11947807	0.085218515	0.081402858	0.082684391	0.08492609	0.52614081	0.090880462	0.18428804	0.2975838	8.5300681e-05	0.12877837	0.97523396	0.079973588	0.08508591	0.32978053	0.082944196	0.082054031	0.080458102	0.077219666	0.081346635	0.0819774	0.081267705
839.0		0.078663943	0.081830987	0.023391476	0.10668873	0.14030087	0.0728214	0.082609967	0.081976743	0.081903284	0.082604638	0.080711805	0.081336208	0.080567114	0.11947798	0.085218511	0.081402856	0.082684389	0.084926022	0.52613566	0.090880462	0.1842879	0.29758221	8.5300679e-05	0.12877837	0.97486686	0.079973588	0.085085909	0.32974308	0.082944195	0.08205403	0.080458101	0.077219666	0.081346634	0.081977392	0.081267703
839.5		0.078663943	0.081830985	0.023391476	0.10668867	0.14030074	0.072821399	0.082609965	0.081976742	0.081903283	0.082604637	0.080711804	0.081336207	0.080567113	0.11947789	0.085218507	0.081402855	0.082684387	0.084925954	0.52613051	0.090880462	0.18428776	0.29758066	8.5300677e-05	0.12877837	0.97450034	0.079973587	0.085085908	0.32970574	0.082944195	0.082054028	0.080458099	0.077219666	0.081346633	0.081977383	0.081267702
840.0		0.078663943	0.081830983	0.023391476	0.10668862	0.14030061	0.072821399	0.082609963	0.081976741	0.081903281	0.082604635	0.080711803	0.081336206	0.080567112	0.11947781	0.085218503	0.081402853	0.082684386	0.084925886	0.52612535	0.090880462	0.18428764	0.29757907	8.5300675e-05	0.12877837	0.97413484	0.079973587	0.085085906	0.32966847	0.082944194	0.082054027	0.080458097	0.077219665	0.081346632	0.081977374	0.0812677
840.5		0.078663943	0.081830982	0.023391476	0.10668856	0.14030047	0.072821399	0.082609961	0.081976739	0.08190328	0.082604634	0.080711803	0.081336205	0.080567112	0.11947772	0.0852185	0.081402851	0.082684384	0.084925818	0.5261202	0.090880462	0.1842875	0.29757748	8.5300673e-05	0.12877837	0.97376993	0.079973586	0.085085905	0.32963124	0.082944194	0.082054026	0.080458095	0.077219665	0.081346631	0.081977365	0.081267699
841.0		0.078663943	0.08183098	0.023391476	0.1066885	0.14030034	0.072821399	0.082609959	0.081976738	0.081903278	0.082604632	0.080711802	0.081336204	0.080567111	0.11947763	0.085218496	0.081402849	0.082684383	0.08492575	0.5261151	0.090880462	0.18428738	0.29757593	8.530067e-05	0.12877837	0.97340544	0.079973586	0.085085904	0.32959408	0.082944193	0.082054025	0.080458094	0.077219665	0.081346629	0.081977357	0.081267697
841.5		0.078663943	0.081830979	0.023391476	0.10668844	0.14030021	0.072821399	0.082609957	0.081976736	0.081903277	0.08260463	0.080711801	0.081336203	0.08056711	0.11947755	0.085218492	0.081402848	0.082684381	0.084925683	0.52611001	0.090880462	0.18428724	0.29757438	8.5300668e-05	0.12877837	0.97304213	0.079973585	0.085085903	0.32955703	0.082944192	0.082054024	0.080458092	0.077219665	0.081346628	0.081977348	0.081267696
842.0		0.078663943	0.081830977	0.023391476	0.10668838	0.14030008	0.072821399	0.082609955	0.081976735	0.081903275	0.082604629	0.0807118	0.081336202	0.080567109	0.11947746	0.085218488	0.081402846	0.08268438	0.084925615	0.52610491	0.090880462	0.1842871	0.29757279	8.5300666e-05	0.12877837	0.97267925	0.079973585	0.085085902	0.32952002	0.082944192	0.082054022	0.08045809	0.077219664	0.081346627	0.081977339	0.081267694
842.5		0.078663943	0.081830975	0.023391476	0.10668833	0.14029995	0.072821399	0.082609953	0.081976734	0.081903274	0.082604627	0.0807118	0.081336201	0.080567109	0.11947738	0.085218484	0.081402844	0.082684379	0.084925548	0.52609982	0.090880462	0.18428698	0.29757124	8.5300664e-05	0.12877837	0.97231747	0.079973584	0.085085901	0.32948316	0.082944191	0.082054021	0.080458089	0.077219664	0.081346626	0.081977331	0.081267693
843.0		0.078663943	0.081830974	0.023391476	0.10668827	0.14029982	0.072821398	0.082609951	0.081976732	0.081903272	0.082604625	0.080711799	0.0813362	0.080567108	0.11947729	0.085218481	0.081402842	0.082684377	0.084925481	0.52609472	0.090880462	0.18428684	0.29756969	8.5300662e-05	0.12877837	0.97195619	0.079973584	0.0850859	0.32944633	0.08294419	0.08205402	0.080458087	0.077219664	0.081346625	0.081977322	0.081267691
843.5		0.078663943	0.081830972	0.023391476	0.10668821	0.14029969	0.072821398	0.082609949	0.081976731	0.081903271	0.082604624	0.080711798	0.081336198	0.080567107	0.11947721	0.085218477	0.081402841	0.082684376	0.084925414	0.52608969	0.090880462	0.18428672	0.29756813	8.530066e-05	0.12877837	0.97159533	0.079973583	0.085085899	0.32940958	0.08294419	0.082054019	0.080458085	0.077219664	0.081346624	0.081977314	0.08126769
844.0		0.078663943	0.081830971	0.023391476	0.10668815	0.14029956	0.072821398	0.082609947	0.08197673	0.081903269	0.082604622	0.080711797	0.081336197	0.080567106	0.11947712	0.085218473	0.081402839	0.082684374	0.084925347	0.52608459	0.090880462	0.18428658	0.29756658	8.5300658e-05	0.12877837	0.97123575	0.079973583	0.085085898	0.3293729	0.082944189	0.082054018	0.080458084	0.077219663	0.081346623	0.081977305	0.081267688
844.5		0.078663943	0.081830969	0.023391476	0.1066881	0.14029943	0.072821398	0.082609946	0.081976728	0.081903268	0.08260462	0.080711797	0.081336196	0.080567106	0.11947703	0.08521847	0.081402837	0.082684373	0.08492528	0.52607956	0.090880462	0.18428646	0.29756506	8.5300656e-05	0.12877837	0.97087641	0.079973582	0.085085896	0.32933629	0.082944189	0.082054016	0.080458082	0.077219663	0.081346622	0.081977297	0.081267686
845.0		0.078663943	0.081830968	0.023391476	0.10668804	0.1402993	0.072821398	0.082609944	0.081976727	0.081903266	0.082604619	0.080711796	0.081336195	0.080567105	0.11947695	0.085218466	0.081402836	0.082684371	0.084925214	0.52607452	0.090880462	0.18428632	0.29756351	8.5300654e-05	0.12877837	0.97051784	0.079973582	0.085085895	0.32929972	0.082944188	0.082054015	0.08045808	0.077219663	0.081346621	0.081977288	0.081267685
845.5		0.078663943	0.081830966	0.023391476	0.10668798	0.14029917	0.072821398	0.082609942	0.081976725	0.081903265	0.082604617	0.080711795	0.081336194	0.080567104	0.11947687	0.085218462	0.081402834	0.08268437	0.084925147	0.52606948	0.090880462	0.1842862	0.29756196	8.5300652e-05	0.12877837	0.97016003	0.079973581	0.085085894	0.3292633	0.082944187	0.082054014	0.080458079	0.077219662	0.08134662	0.08197728	0.081267683
846.0		0.078663943	0.081830964	0.023391475	0.10668792	0.14029904	0.072821397	0.08260994	0.081976724	0.081903264	0.082604616	0.080711794	0.081336193	0.080567104	0.11947678	0.085218458	0.081402832	0.082684368	0.084925081	0.52606451	0.090880462	0.18428606	0.29756044	8.5300649e-05	0.12877837	0.96980289	0.079973581	0.085085893	0.32922691	0.082944187	0.082054013	0.080458077	0.077219662	0.081346619	0.081977271	0.081267682
846.5		0.078663943	0.081830963	0.023391475	0.10668787	0.14029892	0.072821397	0.082609938	0.081976723	0.081903262	0.082604614	0.080711794	0.081336192	0.080567103	0.1194767	0.085218455	0.081402831	0.082684367	0.084925015	0.52605947	0.090880462	0.18428594	0.29755889	8.5300648e-05	0.12877837	0.96944617	0.079973581	0.085085892	0.32919056	0.082944186	0.082054012	0.080458075	0.077219662	0.081346617	0.081977263	0.08126768
847.0		0.078663943	0.081830961	0.023391475	0.10668781	0.14029879	0.072821397	0.082609936	0.081976721	0.081903261	0.082604612	0.080711793	0.081336191	0.080567102	0.11947661	0.085218451	0.081402829	0.082684365	0.084924949	0.52605449	0.090880462	0.18428582	0.29755737	8.5300645e-05	0.12877837	0.96909056	0.07997358	0.085085891	0.32915432	0.082944185	0.082054011	0.080458074	0.077219662	0.081346616	0.081977254	0.081267679
847.5		0.078663943	0.08183096	0.023391475	0.10668775	0.14029866	0.072821397	0.082609934	0.08197672	0.081903259	0.082604611	0.080711792	0.08133619	0.080567101	0.11947653	0.085218447	0.081402827	0.082684364	0.084924883	0.52604952	0.090880462	0.18428567	0.29755585	8.5300643e-05	0.12877837	0.96873545	0.07997358	0.08508589	0.32911816	0.082944185	0.082054009	0.080458072	0.077219661	0.081346615	0.081977246	0.081267677
848.0		0.078663943	0.081830958	0.023391475	0.1066877	0.14029853	0.072821397	0.082609932	0.081976719	0.081903258	0.082604609	0.080711791	0.081336189	0.080567101	0.11947644	0.085218444	0.081402826	0.082684362	0.084924817	0.52604454	0.090880462	0.18428555	0.29755433	8.5300641e-05	0.12877837	0.96838127	0.079973579	0.085085889	0.3290821	0.082944184	0.082054008	0.08045807	0.077219661	0.081346614	0.081977237	0.081267676
848.5		0.078663943	0.081830957	0.023391475	0.10668764	0.1402984	0.072821397	0.082609931	0.081976717	0.081903256	0.082604608	0.080711791	0.081336188	0.0805671	0.11947636	0.08521844	0.081402824	0.082684361	0.084924751	0.52603956	0.090880462	0.18428541	0.29755281	8.5300639e-05	0.12877837	0.96802776	0.079973579	0.085085888	0.32904608	0.082944184	0.082054007	0.080458069	0.077219661	0.081346613	0.081977229	0.081267674
849.0		0.078663943	0.081830955	0.023391475	0.10668758	0.14029828	0.072821397	0.082609929	0.081976716	0.081903255	0.082604606	0.08071179	0.081336187	0.080567099	0.11947628	0.085218436	0.081402822	0.082684359	0.084924686	0.52603458	0.090880462	0.18428529	0.29755129	8.5300637e-05	0.12877837	0.9676746	0.079973578	0.085085887	0.3290101	0.082944183	0.082054006	0.080458067	0.077219661	0.081346612	0.08197722	0.081267673
849.5		0.078663943	0.081830954	0.023391475	0.10668753	0.14029815	0.072821396	0.082609927	0.081976715	0.081903254	0.082604604	0.080711789	0.081336186	0.080567099	0.11947619	0.085218433	0.081402821	0.082684358	0.084924621	0.52602966	0.090880462	0.18428517	0.29754977	8.5300635e-05	0.12877837	0.96732253	0.079973578	0.085085886	0.32897427	0.082944182	0.082054005	0.080458065	0.07721966	0.081346611	0.081977212	0.081267671
850.0		0.078663943	0.081830952	0.023391475	0.10668747	0.14029803	0.072821396	0.082609925	0.081976713	0.081903252	0.082604603	0.080711789	0.081336185	0.080567098	0.11947611	0.085218429	0.081402819	0.082684357	0.084924555	0.52602474	0.090880462	0.18428503	0.29754826	8.5300633e-05	0.12877837	0.96697088	0.079973577	0.085085885	0.32893847	0.082944182	0.082054004	0.080458064	0.07721966	0.08134661	0.081977204	0.08126767
850.5		0.078663943	0.081830951	0.023391475	0.10668742	0.1402979	0.072821396	0.082609923	0.081976712	0.081903251	0.082604601	0.080711788	0.081336184	0.080567097	0.11947603	0.085218425	0.081402817	0.082684355	0.08492449	0.52601982	0.090880462	0.18428491	0.29754677	8.5300631e-05	0.12877837	0.96661974	0.079973577	0.085085884	0.32890271	0.082944181	0.082054002	0.080458062	0.07721966	0.081346609	0.081977195	0.081267668
851.0		0.078663943	0.081830949	0.023391475	0.10668736	0.14029777	0.072821396	0.082609921	0.081976711	0.081903249	0.0826046	0.080711787	0.081336183	0.080567097	0.11947594	0.085218422	0.081402815	0.082684354	0.084924425	0.52601491	0.090880462	0.18428479	0.29754525	8.5300629e-05	0.12877837	0.96626987	0.079973576	0.085085882	0.32886709	0.082944181	0.082054001	0.08045806	0.07721966	0.081346608	0.081977187	0.081267667
851.5		0.078663943	0.081830947	0.023391475	0.1066873	0.14029764	0.072821396	0.082609919	0.081976709	0.081903248	0.082604598	0.080711786	0.081336182	0.080567096	0.11947586	0.085218418	0.081402814	0.082684352	0.08492436	0.52600999	0.090880462	0.18428465	0.29754377	8.5300627e-05	0.12877837	0.96592017	0.079973576	0.085085881	0.32883148	0.08294418	0.082054	0.080458059	0.077219659	0.081346607	0.081977179	0.081267665
852.0		0.078663943	0.081830946	0.023391475	0.10668725	0.14029752	0.072821396	0.082609918	0.081976708	0.081903246	0.082604597	0.080711786	0.081336181	0.080567095	0.11947578	0.085218414	0.081402812	0.082684351	0.084924296	0.52600513	0.090880462	0.18428453	0.29754225	8.5300625e-05	0.12877837	0.96557097	0.079973575	0.08508588	0.32879594	0.082944179	0.082053999	0.080458057	0.077219659	0.081346606	0.08197717	0.081267664
852.5		0.078663943	0.081830944	0.023391475	0.10668719	0.1402974	0.072821395	0.082609916	0.081976707	0.081903245	0.082604595	0.080711785	0.08133618	0.080567094	0.1194757	0.085218411	0.081402811	0.082684349	0.084924231	0.52600021	0.090880462	0.18428441	0.29754076	8.5300623e-05	0.12877837	0.96522296	0.079973575	0.085085879	0.32876051	0.082944179	0.082053998	0.080458055	0.077219659	0.081346605	0.081977162	0.081267663
